"text","categoria"
"More gun violence in the US at least three people are reportedly dead after a shooting at Rancho Tehama School in California.",3
" 5 different crime scenes throughout area at least one Rancho Tehama Elem school. Corning CA of Red Bluff CA",3
"Statement via Corning Union Elem. School: We have had an active shooter incident at Rancho Tehama Elementary this morning. There are confirmed injuries. We are cooperating with law enforcement during this investigation but do not have specific details at this time.",3
"Please pray now for all those affected by this shooting at an elementary school in Rancho Tehama CA. May God be with those in this community and give strength comfort and peace to all especially the families of the injured and dead",3
"Prayers for our Tehama County community of Rancho Tehama .",3
"At least three people are dead following a shooting at an elementary school in Rancho Tehama California. The shooter was also killed by police.",3
"Man says Rancho Tehama gunman was neighbor who injured his roommate stole truck",3
"Rancho Tehama Elementary School shooting leaves at least 3 dead",3
"More violence more male fragility",3
"What a tragedy in Rancho Tehama . First you feel the heartbreak followed immediately by the awful realization that this will just keep happening",3
"TUNE in to at 11... I will be live on the anchor desk bringing you the latest updates on the deadly shooting at Rancho Tehama Elementary School.",3
"Tehama County CA - shootings more info on victims via hospital",3
"UPDATE: Man says Rancho Tehama gunman was neighbor who injured his roommate stole truck - Redding Record Searchli",3
"BREAKING: At least 3 people are dead including the suspected shooter after shots were fired at Rancho Tehama Elementary School in California. Multiple students injured.",3
"Remind me what does a felon need a gun for again",3
"DEVELOPING: At least 3 dead including suspected gunman after reported shootings at Rancho Tehama Elementary Scho 30507499622498305",3
"Pure evil!!! Only the most coward of men could pull a trigger on a defenseless human being. Children are the most pure of us all. This is an act of the devil himself.",3
"Btw: next shooting in Rancho Tehama Kalifornien. Absolutely NOTHING to do with the gun culture in the US.",3
"Tehama County CA - more info from reporter",3
"At Least 3 Dead In Rancho Tehama Shooting At Home School yuiDvQ.twitter",3
"Via NT: Follow newsroom for continued coverage of the shooting in Rancho Tehama CA",3
"At Least 3 Dead In Rancho Tehama Shooting At Home School ZMOBrk.twitter",3
"4th comment attempt Twitt censors Rancho Tehama",3
"I hope everyone effected by the Rancho Tehama School shooting is okay",3
"ATF San Francisco Field Division s Sacramento Field Office special agents are en route to assist our law enforcement partners at shooting scenes in Rancho Tehama",3
"nowthisnews: Follow newsroom for continued coverage of the shooting in Rancho Tehama CA",3
"Rancho Tehama shooter is named Kevin according to neighbour saying his truck was also stolen during the shooting.",3
"Heard about Rancho Tehama shooting. Looks like the gun control isn t going away any time soon.",3
"Three people were killed two children wounded in a shooting that started at a home and moved to the school grounds at Rancho Tehama Elementary in No California. Shooter was shot and killed by police. ldren-shot-an-northern-california-elementary-school/",3
"The Enloe Medical Center in Chico says they've received four patients one adult and three children after the Rancho Tehama shooting:",3
"Follow for continued coverage of the shooting in Rancho Tehama CA",3
"CALIFORNIA SHOOTING Authorities say officers are investigating at least five crime scenes in and around the school in Rancho Tehama Reserve about 130 miles north of Sacramento.",3
" Elementary school in reporting on shooting in Rancho Tehama",3
"UPDATE: Man says Rancho Tehama gunman was neighbor who injured his roommate stole truck - Redding Record Searc...",3
"Can we PLEASE stop killing innocent children This country is messed up. This world is messed up. Things need to change. Like yesterday.",3
" UPDATE: Man says Rancho Tehama gunman was neighbor who injured his roommate stole",3
"Another day another senseless act of pure evil. I can't even begin to imagine the pain of the parents and the scenes the children were forced to witness. My prayers are with those at Rancho Tehama Elementary School.",3
"The Associated Press BREAKING: Authorities say 3 dead in shooting in rural Northern California",3
"Yrs after I still don't get how someone could roll into an elementary school and want to pull a trigger on a gun. Children can not defend themselves! Sad but it's time for armed police at school",3
"BREAKING: Shooting At Elementary School in Rancho Tehama at 8:00 am. Authorities Say 3 Dead in Shooting in Rural Northern California",3
"So they were practically babies! Such a to deal with a at such a young age! Thoughts and prayers go to the victims and their families!",3
"At Board of Supes meeting Les Baugh calls for prayer after announcing three have been shot dead in Rancho Tehama . Shooting also occurred at a school. Pray for all those involved he says.",3
"Rancho Tehama Reserve California",3
"The Tehama County Sheriff's Office says the shooting happened at an elementary school in Rancho Tehama around...",3
"Witness says his neighbor was the shooter - Flint also said his neighbor was a known felon and often harassed him and his neighbors. School Shooting",3
"Shooter and roommate killed Rancho Tehama",3
"Here is our incident regarding the school shooting at Rancho Tehama Elementary School in Corning CA - more details to follow shortly.",3
"We have reporters following up on the reports of a deadly shooting in Rancho Tehama Reserve in Tehama County west of Corning. We will provide details as we confirm them.",3
"These shooting are getting loser to home. Prayers out to the families in Rancho Tehama",3
"Hi Jim - did you take this photo Can ABC use it and other media you post from Rancho Tehama across crediting you Thank you.",3
"Northern California.. Rancho Tehama Elementary School",3
"3 dead including gunman in shooting at an elementary school in Rancho Tehama in Northern California",3
"OMG praying for Rancho Tehama School victims and families in California.",3
"Rancho Tehama School shooting I was reading this at the time Love ManChild Spirit of Elijah",3
"In Rancho Tehama near Red Bluff CA /930502852073721856",3
"Truck taped off windows shot out on Rancho Tehama Road. Two ppl were in it conditions unknown. Five different crime scenes being investigated according to Tehama County Sheriff s Office. bei Masami Cattle Ranch",3
"When will the senseless violence end Prayers for Rancho Tehama !!! /ua-push",3
"CORNING Calif. - Witnesses tell a chilling account of two gunmen who opened fire at Rancho Tehama Elementary...",3
"I'm sorry...WHERE THE FUCK IS FUCKING GUN CONTROL",3
"Witness: Two children shot at Rancho Tehama Elementary School - this is on going info",3
"UPDATE: Man says Rancho Tehama gunman was neighbor who injured his roommate stole truck - Redding Record Searchlight",3
" Three people are dead after a Tuesday morning at Rancho Tehama School in Northern California",3
"The says entire Rancho Tehama Reserve is on lockdown.",3
"Thoughts and prayers out to Rancho Tehama to the victims and their families ..",3
"News Briefing from Sheriff in Rancho Tehama Elementary School Shooting - 3 confirmed Dead - have 100 at multiple scenes in the area",3
"Rancho Tehama Reserve California 3 killed in shooting at California elementary school official says...",3
"Three people have died after a shooting in Rancho Tehama California which ended at a school. Girl 6 believed to be among children hurt.",3
"Rancho Tehama Elementary School California: Multiple SHOT three dead six-year old among those injured - reports",3
"RT TasneemN: There are confirmed injuries after a reported shooting at Rancho Tehama School a school district o 30503193351598080",3
"At Rancho Tehama School sorry I don't know where in California that is tho",3
"School shooting in Corning Ca. Rancho Tehama School. Children shot shooter dead.",3
"Breaking: Rancho Tehama School Shooting. Multiple people killed in shooting and children wounded at School in N California!",3
"Thoughts and prayers go out to the victims and families of the Rancho Tehama School near Corning California",3
"Shooting at another school in -rancho-tehama-school-in-tehama-county",3
"SCHOOL SHOOTING: Three dead in Northern California after shooter targets home then elementary school on the Rancho Tehama Reserve authorities say.",3
" Three confirmed dead including the shooter. Kids are being safely evacuated to a nearby recreation center in Rancho Tehama . Photo from",3
" MORE DEAD CHILDREN AT AN ELEMENTARY SCHOOL AND ITS STILL TOO SOON TO TALK ABOUT GUN CONTROL !! THIS IS ON YOUR SHOULDERS",3
" : Three people are dead after a shooting at Rancho Tehama School in Northern California.",3
"The is reporting that three people are confirmed dead in a shooting near the Rancho Tehama School. Authorities tell reporters on scene that shots were fired at five different locations. Children at Rancho Tehama school have been moved to safe location",3
"3 Dead Shooter Killed at Rural School -dead-shooter-killed-at-Tehama-County-school-12356502.php Asst Sheriff PhilJohnston: I know that we have (airlifted) a number of students. Officers are investigating at least five scenes in and around the school: on outskirts of Corning.",3
"Rancho Tehama Reserve Tehama County about 15 miles from Corning",3
"My heart is heavy as we learn developing info on local school shooting this morning in Rancho Tehama CA",3
"Police: at least 100 law enforcement staff working on at least five scenes following a shooting near a school in Rancho Tehama California.",3
"Rancho Tehama Reserve Tehama Count",3
"We've just had a mass shooting in Rancho Tehama CA. 3 dead more injured in 5 different locations. There are children hurt. Police are still responding. Please everybody pray for these victims and police to stop this!",3
"breaks my heart to hear about the shooting at rancho tehama .",3
"UPDATE: At least three people killed and at least two children wounded in a shooting at Rancho Tehama Elementary School in Northern California Tuesday morning ldren-shot-an-northern-california-elementary-school/",3
"Prayers to Rancho Tehama Elementary School. Such sick people in this world.",3
"Another shooting with multiple casualties and injuries Rancho Tehama in CA. Just a week has passed since the last mass casualty shooting in America.",3
"There are confirmed injuries after a reported shooting at Rancho Tehama School a school district official tells . Officials said 3 ppl are dead and police have killed the suspect. Law enforcement officials are on scene at at least 5 diff sites of the shooting.",3
"At Least 3 Dead In Rancho Tehama Shooting At Home School Y0axcI.twitter",3
"Oh look...another school shooting that no one will care about in a few days. Rancho Tehama",3
"Rancho Tehama in Tehama county just south of Redding. You can google it and get local reports",3
"Another shooting a school shooting in Rancho Tehama CA last report 3 dead children injured. OMG we have to end this madness!",3
"3 dead shooter killed more injured in small Rancho Tehama Reserve in Tehama County. More on at noon.",3
"Tehama County CA - shootings more info from reporter from",3
" : Multiple shots were fired at Rancho Tehama Elementary School. One 6 year old was shot twice once in the foot and once in the chest at least 3 are dead.",3
"Rancho Tehama . Can we talk about common-sense gun laws yet",3
"Our thoughts are with everyone in via",3
"At least 100 law enforcement officers are helping investigate at least 5 scenes in Rancho Tehama :",3
"At least three dead after shooting at California elementary school least-3-dead-after-shooting-at-california-elementary-school/",3
"One of these scenes is an elementary school Rancho Tehama Elementary.",3
"BREAKING: MULTIPLE DEAD AFTER SHOOTING RANCHO TEHAMA ELEMENTARY SCHOOL IN NORTHERN CALIFORNIA.",3
"The town of Rancho Tehama and the location of the suspected shooting.",3
"After Columbine Aurora Virginia Tech Orlando Sandy Hook LasVegas Sutherland etc etc etc - thoughts and prayers haven't done shit to prevent Rancho Tehama .Truly empty gesture proving once again Americans do not care about dead children.",3
"At least three people are dead after a string of shootings that ended at an elementary school near Rancho Tehama California. deaths-reported-california-school-shooting-65025/",3
"Rancho Tehama an extremely rural town in Nor-Cal",3
"At least 3 dead in shooting at Rancho Tehama Elementary School Officials shot and killed the suspected shooter. S",3
"There has been a school shooting at Rancho Tehama Elementary School. This is 12 miles from my house. Multiple dead and children injured.",3
"FUCK THE 2bd Amendment for the NRA! BREAKING: 3 dead children shot at school in Northern California just now Police are responding to reports of multiple shooting victims in the area of Rancho Tehama southwest of Red Bluff multiple children wounded",3
"Reports of three dead and children wounded after shooting at home then school in small community of Rancho Tehama about an hour outside Chico California.",3
"MORE: Assistant Sheriff Phil Johnston says multiple shots were fired about 8 a.m. at Rancho Tehama School. Sheriff s Investigators confirm that there are at least three deaths including the suspected shooter.",3
"BREAKING: At least 3 KILLED after shooter opens fire at school",3
"Shooting Puts A Rancho Tehama Elementary School On Lockdown s-a-rancho-tehama-elementary-school-on-lockdown-5467473 via bustle",3
"Rancho Tehama CA) -- At least three people are dead after a shooting at a Northern California elementary...",3
"I am not sure what is happening in Rancho Tehama . I am going to log off though Be safe folks.",3
"Rough day in Tehama County Active shooter at Rancho Elementary w/ reports of 3 dead and more injured. Corning High School is praying for our friends and family.",3
"It's too late to talk about gun control for the victims at Rancho Tehama Elementary School.",3
"At least 3 dead 6-year-old among victims after shooting that started at a home in Rancho Tehama California ends at elementary school",3
"Reports of shots fired in Rancho Tehama ts-fired-in-rancho-tehama/",3
"At least three people are dead after a school shooting in Rancho Tehama just west of Corning.",3
"Rancho Tehama man talks about incident.",3
"Tehama County CA - early reports of mass shooting including at a school in Rancho Tehama . Multiple victims",3
"Tehama County Assistant Sheriff Phil Johnston breaks down in tears describing deadly shooting.",3
"BULLETIN >>3 Reported Dead After Shooting At CA Elementary School ( Rancho Tehama CA) -- At least three people are dead after a shooting at a Northern California elementary school. The shooter has been killed.",3
"Babies babies were shot at again today can we please work on",3
"Reports of children wounded in Rancho Tehama shooting via",3
"Thoughts and prayers with Rancho Tehama . In what world do children need to be victims in a place where they should be the safest.",3
" At least 3 dead in Rancho Tehama shooting around elementary school MORE",3
"Three dead in Rancho Tehama shooting near school law enforcement says",3
"Reports: Children wounded in Rancho Tehama shooting south of Redding",3
"Another Democrat shooter Rancho Tehama",3
"Again: reports three dead others injured in shooting at elementary school in Rancho Tehama in Northern California. Police say the shooter is among the dead.",3
"Deputies respond to reported shooting near elementary school in Rancho Tehama - KRCR",3
" The Tehama County Sheriff's Office says the shooting happened near an elementary school in Rancho Tehama .",3
" BREAKING: At least 3 dead in a shooting at the Rancho Tehama Elementary School California police shot and killed the suspected shooter. Several other students have been wounded.",3
"BREAKING: At least 3 dead in shooting in Tehama Co. it started at a home at around 8:45am at El Rancho and moved...",3
"Anddddd another elementary school shooting happened this morning. Disheartened by the American people more and more every single day.",3
"Every time a shooting happens it gets harder and harder for me to breathe.....why is our world like this. Sending prayers to Rancho Tehama Elementary School",3
"UPDATE: Reports of children wounded in Rancho Tehama shooting via",3
"Prayers for the families of all impacted.",3
"A shooting near an elementary school in Rancho Tehama CA leaves 3 people dead and a child wounded re: Tehama County Sheriff s Office.",3
" Tehama County officials are responding to a reported shooting near a school in Rancho Tehama near Corning Calif.",3
"According to the Tehama Co. Sheriff s Office a shooting at a home and later near an elementary school in Rancho Tehama CA has left three people dead students evacuated to hospital.",3
"Shooting in CA reported 3 dead shooting was near an elementary school all children reported safe",3
"BREAKING: At least 3 dead in a shooting at the Rancho Tehama Elementary School California police shot and killed the suspected shooter.",3
"Please pray for the victims and children in the Rancho Tehama Shooting this morning.",3
"EXCLUSIVE: At least 3 dead in a shooting at the Rancho Tehama Elementary School California police shot and killed the suspected shooter. Several other students have been wounded.",3
"HAPPENING NOW: At least 3 dead 6-year-old among injured in Rancho Tehama CA elementary school shooting",3
"JUST IN: Witness reports 90-100 shots fired near elementary school in California",3
"Richard Gutierrez of Rancho Tehama can't get through to his home. Worried about the safety of his family.",3
"At least 3 dead in a shooting at the Rancho Tehama Elementary School California police shot and killed the suspected shooter. Several other students have been wounded.-NewsExec",3
"Students at Rancho Tehama Elementary are being evacuated to the rec hall. Parents can pick up their children there. A witness named Tiffany operates Coffee Addiction Coffee Shot near the school. Tiffany told KRCR News Channel 7 she heard 90-100 shots fired.",3
"*BREAKING* REPORTED SHOOTING NEAR ELEMENTARY SCHOOL IN RANCHO TEHAMA REPORTS OF FATALITIES + INJURIES",3
"BREAKING: At least 3 dead in a shooting at the Rancho Tehama Elementary School California police shot and killed the suspected shooter. Several other students have been wounded.",3
"Children Hit by Gunfire in Rancho Tehama California",3
"The latest on the Rancho Tehama school shooting from the Tehama County Sheriff's Department and 2446",3
"Reports of children wounded in Rancho Tehama California shooting",3
"The Latest: Deputies respond to reported shooting near elementary school in Rancho Tehama :",3
"Officials said they were called around 8 a.m. Tuesday to a home near Rancho Tehama School about 115 miles north of Sacramento.",3
"In tears a Sheriff's Deputy gives details on a shooting that left at least three dead in Rancho Tehama . ehama-Sheriffs-Office-Multiple-deaths-at-school-shooting-in-Tehama-County--457493073.html",3
"BREAKING: At least 3 dead in shooting at Rancho Tehama Elementary School according to sheriff's officials. Officials shot and killed the suspected shooter. Several students have been medevaced other children are in safe location. About 100 law enforcement officials are there",3
"UPDATE: Reports of children wounded in Rancho Tehama via",3
"A shooting near an elementary school in Rancho Tehama CA has left three people dead- Tehama County Sheriff s Office.",3
"elementary school shooting in Rancho Tehama CA is not good.",3
"Details of Rancho Tehama shooting from reporter at scene: 5 scenes of shots fired including RT School school now cleared and children moved 3 dead shooter killed by LE scanner said 1 child wounded area locked down more as it becomes available",3
"Reports of children wounded in Rancho Tehama Northern California shooting. Possible barricade situation. so",3
"I'm Just curious.. are we still praying and mourning Or can we finally talk about gun control now UPDATE: Reports of children wounded in Rancho Tehama shooting via",3
"Children reported wounded in Rancho Tehama shootings",3
"Rancho Tehama Road completely blocked off by crime tape.",3
"Multiple victims taken to hospital in Rancho Tehama shooting.",3
"Road into Rancho Tehama closed at turnoff at Paskenta Rd. Law enforcement says three dead including suspect. At least 5 scenes.",3
"Parents are in distress stuck behind road block not knowing the status of their kids at school in Rancho Tehama where the shooter ended up.",3
"UPDATE: Reports of children injured in Rancho Tehama shooting Police are responding to reports of a shooting in th",3
"'...deputies have instructed the ( Rancho Tehama ) community to shelter in place and stay indoors and stay low. UPDATE: Reports of at least one child injured in via",3
"Officials responding to reported shooting near elementary school in Rancho Tehama - KRCR",3
"One of the victims in the Rancho Tehama shooting was a 6-year-old child.",3
" are you covering the Shooting in Rancho Tehama",3
"Reports of shooting in Rancho Tehama multiple victims -",3
"UPDATED: Reports of in Rancho Tehama via",3
" is on her way to a shooting near Rancho Tehama elementary school.",3
"Reports of shooting in Rancho Tehama via",3
"Shots fired Rancho Tehama elementary school on lockdown scanner reports of one dead one moderate to major injuries.",3
"BREAKING: Officials responding to reported shooting near elementary school in Rancho Tehama . Residents in the Rancho Tehama area are being asked to stay inside their homes.",3
"BREAKING: Tehama Co. Sheriff's Office dispatch confirms authorities are responding to possible shooting in Rancho Tehama . is heading to scene.",3
"Monitoring a possible shooting near Rancho Tehama will be posting once there s info.",3
"Scanner traffic Rancho Tehama California multiple victims stay out of the area",3
"I know you're not defending the shooter Mr Trammel but folks need to have a serious convo with their kids about bullying.",3
"Our prayers for all affected first responders and for those who have to the power to affect change. This is the 22nd school shooting this year and 3rd in the last 8 days. Christ calls us to Himself for comfort and change that all may have LIFE and have it abundantly.",3
"This is a tragic day. At least eight lives are lost in another school shooting that happened in Texas. My condolences to the affected and to the town of Santa Fe. .",3
" how many shootings and taken lives does it take for you to finally get off your fat ass and do something to help the students of this country",3
"My condolences to all the families of the bereaved.",3
"Damn bro whats going on in these kids minds these days that they are just shooting up schools like this 22nd school shooting of the year and we are only in May !!!! On pace for over 50 at the end of this year !!! smh",3
"God bless all those involved in the school tragedy in Santa Fe Texas!",3
"In my opinion because of the numerous amount of MASS shootings that continue to occur EVERY school system should invest in metal detectors. We CANNOT keep losing our loved ones! CHANGE is needed!",3
"It s more heartbreaking when it hits close to home. My Prayers go to the Santa Fe Victims.",3
"People ask Where is God in this situation and I get it. But God works THROUGH people. If ppl aren t listening to or taking action against mental illness therapy gun reform etc then we re NOT doing what God has planned in order to see a change to be protected.",3
"will it ever stop",3
"the new thoughts and prayers is Early reports not looking good.",3
"Our prayers for all affected first responders and for those who have to the power to affect change. This is the 22nd school shooting this year and 3rd in the last 8days. Christ calls us to Himself for comfort and change that all may have LIFE and have it abundantly.",3
"Reports are that multiple students have been killed. This breaks my heart as a parent knowing families are suffering today.",3
"Another day in America another mass school shooting.",3
"My heart goes out to everyone at sfhs it's such a different feeling when it's this close to home and you have friends that go there I love you guys and hope everybody is safe",3
"How many school shootings does it take for us to figure something out",3
"This World Is Getting Out Of Hand!",3
"Please keep Santa Fe High School in your thoughts and prayers. /997496419631140865",3
"How many people need to die for change our mind and stop the sale of arms",3
"Remember when Columbine was like a 10-12 year dumb memory of how idiots exist and now it s every other month of a dumb school shooting happening",3
"Prayers for and the entire community as well as all law enforcement agencies involved and first responders. God bless and keep you all.",3
"i m sick of getting these notifications Santa Fe We stand with you.",3
"A school shooting has occurred at Santa Fe High School. Our prayers go out to all of those affected for first responders and for those who have to the power to affect change. This is the 22nd school shooting this year and the third in the last eight days.",3
"As if going to high school isn t awful enough.",3
"It is really enough that people don't help these shooter before they shoot up a school and law enforcement responded quickly and did great job and it really upsetting",3
"A school shooting has occurred from Santa Fe High School. Our prayers go out to all of those affected for first responders and for those who have to the power to affect change. This is the 22nd school shooting this year and the third in the last eight days.",3
"My thoughts and prayers are with up to 10 casualties when are gonna stop!!",3
"What's it going to take the change this country This has gone on for too long are not enough.",3
"I m gonna rant for a little while though about all these shootings...",3
"Please pray for the victims and their families of this horrible school shooting in Santa Fe Texas.",3
"So sick and tired of hearing about a school shooting!!",3
"I don't mean to trivialise it in anyway - it's a devastating tragedy. But there isn't anything to be said anymore it's the same words being used after every shooting - and to be honest I'm losing track of them all.",3
" 70938399674368 Another unfortunate school shooting this time in I just hope that legitimate solutions will be coming soon to stop this sort of thing",3
"Absolutely heartbroken. Prayers to all the students staff and families affected today at Santa Fe High In Texas.",3
"it breaks my heart to hear about another school shooting in Santa Fe High School God bless those 8 people who died and God bless their families. We have to take action",3
"I m not sure if we re irrevocably broken but we re definitely bent. There s something inside the human soul that is missing nowadays.",3
"my heart is with you praying for all of you.",3
"Someone has to stand up and say enough. We have to stop the senseless deaths with our youth. We pray and we pray. We need to act we need solutions to this problem.",3
". When is it going to end I voted for you when is enough enough At least do something about the school shootings sign an executive order that means something! Pray For Santa Fe High School",3
"This is the 22nd shooting in the past 20 weeks and the 3rd shooting in the past 7 days. You don t think this will happen to your school until it does. We need to take action before it is too late!!!",3
"I just heard what happened in Santa Fe. I am in shock. When will this stop",3
"I feel physically nauseous every time I see a new school shooting on the news",3
" and for the loved ones of the lives lost",3
"The school shooting got me thinking about gun reform today. What if we started charging parents of the student aged shooters with a crime I'm sorry but if your minor child brings a gun to school and kills people couldnt you be a little responsible",3
"My prayers for Everyone caught in the Santa Fe high school shooting.",3
"Tragedy is never fair but school shootings are a different level of unfair.",3
"Prayers to the families of the students who lost their lives today",3
"Wtf I m tired of seeing the headline active shooter at so and so high school when tf are we gonna do something about this",3
"thoughts and prayers with you",3
"Devastated that another school shooting happened Where did all the love in this world go I still will choose joy everyday but my heart is heavy this morning.",3
"My heart is broken something needs to change. Please",3
"my heart breaks for Santa Fe we will put an end to this.",3
"A heartbreaking statement but at this point this is how we all feel. It s time for change.",3
"Praying for all of the students their friends and their families in Santa Fe today! Such heartbreaking and devastating news...",3
"Praying for the families who have loss...",3
"Instead of pushing your gun-control agenda because it's the cool thing to do on Twitter how about you think of the victims and the families affected They're people.",3
"My prayers go to the victims and victims families.",3
"WHAT IS WRONG WITH PEOPLE",3
"How many more kids teachers people need to die for something to freaking be done. This breaks my heart.",3
"Prayers to those 10 people who won t be going home tonight to their families my heart hurts : ( too close to home",3
"Enough is enough! There needs be gun control in the USA! How many more innocent people have to be killed.",3
"HS Families that were suppose to be planning graduations are now planning funerals",3
"Sorry to all of the people who believe thoughts and prayers don t change anything. Your actions have changed just as much. My prayers will still go out to the angels whose lives were taken staff and families who are grieving. Lord we need you.",3
"God bring healing and peace to our hurting broken country. Holy Spirit intercede for us when we don't know what to pray. Passion Family let's pray for the churches and pastors in the Sante Fe community as they minister to the needs of the hurting.",3
"This is such a fitting quote especially today.",3
"I don t know the answer all I know is I m terrified to be a parent right now.",3
"being less than two blocks away from the scene.. AT A SCHOOL.. while this was all happening.. I still can t cope with any of this.",3
" my to the for defending",3
"These school shootings break my heart",3
"9 lives lost when will this end",3
"Guy was literally wearing a trench coat and boots it can t get more suspicious than that.",3
"These kids and parents talking about the shooting is just I can t imagine. Schools are suppose to be safe but 22 school shootings show us it s not safe. When is someone going to do something",3
"At least 8 people were killed in today's shooting at High School. Majority of the fatalities are suspect is in custody and a second person has been detained.A police officer was also injured.",3
"Why have mass school shootings become reality This has to stop!",3
"Dang it s crazy how something tragic can happen not to far from home",3
"America and it s gun loving mentality. Your country is absolutely messed up and it starts at the very top. Screw the NRA and screw your 2nd amendment too man. Nothing but 18th century bullshit. STOP KILLING YOUR KIDS!",3
"Not another school shooting. Everyone s prayers should be with them.",3
"People thinking short term when THIS IS LONG TERM PROGRESS THAT NEEDS TO START NOW",3
"Someone rolled out of bed this morning.. got ready.. went to and will never return home..",3
"My kids made it home safe today. Please be kind and focus your love and energy for the parents and kids and not gun law bullshit today!!",3
"What is going on with this world",3
"Prayers for the students teachers and parents in Texas",3
"Another school shooting and I ve said this way too many times but I m praying for you Texas",3
"i can t believe what s going on in houston right now. prayers go out to everyone",3
"I was just at Santa Fe High school with the bro a few months ago. That s not that far away man.",3
"My heart and prayers go out to Santa Fe TX and everyone affected by this selfish act of violence.",3
" the news is not even in and you're making the shooting political already",3
"i hope everyone alright and prey for the the family who had kids pass today",3
"dear world more love please :(",3
"My heart goes out to the students faculty and family of the victims how on earth does this keep happening",3
"Truly breaks my heart that this kind of tragedy keeps happening Sending love and prayers to the victims families students staff and the school Stay strong Santa Fe High School",3
" Crazy Times these days man",3
"In my opinion they shouldn t even announce the suspects name. Sickening.",3
"my heart hurts for the people of Sante Fe thinking that this was so close to home it hits hard. Students don t even feel comfortable walking through these halls anymore something needs to be done. please",3
"Our thoughts and prayers are with all the families and friends of the victims of the Santa Fe shooting as well as with those who have the power to prevent something like this from happening again but choose not to.",3
"When will enough be enough ! This madness has to stop!!!",3
"So thankful my cousins made it out okay but I need so many prayers for my cousins boyfriend he was shot twice and is now in surgery.",3
"when is it going to stop. my thoughts go out to those involved.",3
"I simply do not understand how people can sit around and watch how their precious guns are killing more and more children everyday. When are we going to put our future lives in front of guns",3
" Today someone lost their cousin son brother sister daughter niece grandchild and the list goes on...but when will the list stop. When will this all stop. There HAS to be a change.",3
"thoughts and prayers my ass. it s time for some action",3
"This stuff makes me sick. All of my deepest condolences go out to the families and victims in Santa Fe. Our thoughts and prayers are with you.",3
"Another school shooting another innocent life taken. I mean how many more do we need to have before something changes",3
"Today on this day that my school had its graduation ( )there s a shooting at another school",3
"My heart goes out to the families who have lost someone today. I thank God my son was okay. Scariest moments of my life...",3
"Nothing left to say that hasn't been said before. So tragic...",3
"This is terrible!! Guns should be removed from the public. There s no reason to have them. Why does teenagers have access to weapons I pray for everyone involved",3
"All of these school shootings it s really getting out of hand.",3
"heartbreaking to find out about the school shooting when they were supposed to hold graduation tomorrow.",3
"Here we go again",3
"Damn another School Shooting this time in Santa Fe",3
"Prayers for the Santa Fe Community after today's shooting. Especially the families affected personally. Great coaches teachers and Administration will be there for the kids coverage on and",3
"Our town doesn t deserve this",3
"Too much youth dead by the hands of ill minded people. We have to protect the youth in our schools. They re our future.",3
"when students go to school they should feel protected.",3
"What we need is to begin to debunk the utter bullshit that the spouts about the role of firearms in society and what the Constitution ACTUALLY says about them.",3
"There s been 22 school shootings this year. There s only been 20 weeks in 2018. How many school shootings is it going to take before someone finally says enough and something finally changes This is all our President has to say ! Actions speak louder than words",3
"The conversations may be uncomfortable but don t assume because your kids aren t talking that means they re fine it is okay to be pushy and nosey when it comes to the mental health of your child",3
"These school shootings have gone on WAYY TOO LONG!!! How many lives have to be taken to get congress to reform gun laws ! !",3
"How many more dead students and school shootings is it going to take to make a FUCKING CHANGE.",3
"how many kids have to die before they do something ! this is sick 497019899023360",3
" says there could be anywhere between eight to ten fatalities including some who are teachers. He adds that details are limited and the investigation is in the preliminary stages.",3
"This shit has got to end man.",3
"Another day where people wake up and see another school shooting headline on the news talk about it and forget about it in a week. When will this end!!!!!! No one should have to be afraid to go to school EVER. My heart is so heavy.",3
"another school shooting WHEN WILL THIS END. WHEN WILL ENOUGH FATALITIES BE ENOUGH TO MAKE LEGISLATIVE CHANGES. we are past enough. we ve been past enough. let s DO SOMETHING ABOUT IT.",3
"Another school shooting at Santa Fe High School. 8 dead 12 injured But we don t need change right It s not the time to discuss it right They just need our thoughts and prayers right now correct Ok. I guess we ll just wait for the next one.",3
"Pray for the students and families affected by the school shooting at Santa Fe HS in Texas.",3
"8 lives lost and all he will say is thoughts and prayers How many more children do we have to bury for you to do something Smh I feel so hurt for these families cause we should of been working on a way to fix this school shooting problem! Im sorry we failed you!",3
"I am at this tragedy but this should not be a routine in our country!! We shouldn t just be offering condolences with : WE NEED ACTION so no more lives are ended by bullets!!",3
" I hope one day we can wake up and don't have to hear about another shooting ever! My thoughts go out to all those affected",3
"I swear there s a new shooting everyday... when are people going to realize that something has to be done Praying for Santa Fe",3
"my heart is hurting for those who won t be coming home from school today....",3
" my heart is aching. this is a growing problem and it hurts more even time. rest in peace to those who ve passed. prayers for their families and prayers for those who went through this horrible event",3
"they said those kids were graduating literally the next day im so distraught rn",3
"Sad news to wake up to praying and sending love to Texas",3
" ! My heart is with everyone at Santa Fe High School",3
"Pray for those in Santa Fe Texas. I honestly wish the violence would stop",3
"Third school shooting in 8 days. I don't even know what to say at this point. The villain has been caught.",3
"American schools should all be outfitted with metal detectors.",3
"I am going to try and be off the next couple of days at least. Another week of pushing political agendas. . Lets see if we could go 24 hours without talking politics. That would be great.",3
"I m so heartbroken right now. How many more lives have to be lost before action is taken",3
